loan_id,customer_id,ln_amnt,interest_rate,loan_type,ln_trm_mnths,apprvl_dte,ln_sts
10620,13135,1240093,14.82,Auto,12,5/13/2025,Closed
10621,3421,99022,8.36,Mortgage,36,2/19/2025,Active
10622,14642,1246511,12.36,Mortgage,48,2/24/2024,Closed
10623,8386,497482,14.21,Education,6,12/4/2024,Active
10624,7457,1396388,19.23,Auto,48,6/10/2022,Active
10625,2482,393150,8.2,Mortgage,24,10/3/2023,Active
10626,3028,1172917,20.84,Business,12,9/11/2022,Active
10627,4583,29547,7.69,Business,36,6/23/2024,Active
10628,7268,1613891,6.67,Auto,24,10/28/2023,Active
10629,9715,1708248,16.13,Business,36,6/21/2025,Defaulted
10630,5008,1964612,8.4,Auto,36,12/12/2022,Active
10631,13544,1823251,19.83,Business,36,6/28/2024,Active
10632,3672,918720,13.96,Education,6,10/16/2023,Active
10633,10144,583923,12.48,Personal,60,2/25/2022,Active
10634,17908,1444737,15.57,Personal,12,7/30/2025,Closed
10635,6889,1520407,13.17,Auto,48,10/31/2023,Active
10636,860,827845,12.91,Business,12,11/4/2022,Active
10637,3045,1749567,12.52,Personal,48,12/21/2023,Closed
10638,14840,670476,11.87,Business,24,3/23/2023,Active
10639,12007,578900,17.53,Mortgage,36,6/28/2023,Active
10640,12376,162072,14.83,Education,6,5/11/2024,Closed
10641,13219,1235405,14.43,Business,48,2/4/2022,Active
10642,10503,106440,18.05,Education,36,8/16/2025,Defaulted
10643,5383,1595122,13.26,Education,12,1/22/2024,Active
10644,5764,915775,18.19,Education,24,12/7/2024,Closed
10645,13038,958316,10.31,Auto,60,10/19/2023,Closed
10646,3574,479041,12.83,Business,60,5/2/2025,Active
10647,10918,560872,18.14,Personal,6,11/12/2022,Closed
10648,8689,442087,11.38,Mortgage,60,2/27/2025,Active
10649,13989,1389342,15.25,Personal,6,6/15/2025,Active
10650,4096,1953469,20.33,Auto,60,5/29/2024,Closed
10651,19,1651203,20.24,Auto,6,11/19/2023,Active
10652,17674,950274,15.54,Personal,12,7/11/2024,Closed
10653,12239,1510086,9.57,Auto,36,12/28/2024,Closed
10654,16686,1886158,8.65,Mortgage,48,8/7/2022,Active
10655,2702,106389,12.72,Education,6,7/13/2025,Closed
10656,2875,1797324,6.46,Business,48,1/22/2022,Closed
10657,6710,1726366,19.25,Education,48,6/8/2024,Active
10658,15292,1198049,14.22,Business,6,3/7/2024,Active
10659,9857,847525,13.17,Education,6,5/17/2023,Closed
10660,4182,517003,18.18,Education,36,4/28/2025,Active
10661,14968,656748,19.05,Personal,48,5/20/2022,Active
10662,177,1535273,7.69,Personal,48,1/23/2024,Defaulted
10663,11909,1501776,17.59,Auto,36,4/25/2024,Active
10664,5317,1711430,17.09,Auto,6,11/2/2023,Closed
10665,13610,906662,21.9,Business,24,6/28/2024,Active
10666,14854,1647063,6.78,Education,6,8/28/2023,Active
10667,10030,1002264,7.73,Education,48,10/22/2025,Active
10668,5362,697287,12.28,Mortgage,36,2/5/2025,Active
10669,17844,1813391,10.74,Business,24,4/16/2025,Active
10670,12854,1369985,15.98,Personal,6,2/11/2023,Active
10671,8893,1709664,7.91,Auto,24,9/5/2024,Closed
10672,5118,1945582,14.09,Education,48,6/22/2024,Active
10673,8749,9384,19.88,Business,48,5/25/2022,Active
10674,1627,1394751,17.06,Business,48,4/28/2024,Closed
10675,17349,226506,18.57,Auto,36,4/8/2023,Active
10676,17964,976348,9.92,Business,6,7/31/2023,Closed
10677,12882,863649,11.44,Education,36,2/9/2023,Active
10678,13274,6410,16.3,Mortgage,6,3/26/2023,Active
10679,1332,1492625,6.54,Education,24,10/9/2024,Active
10680,14113,936587,18.86,Business,12,3/16/2025,Defaulted
10681,3534,1349534,13.51,Personal,48,7/3/2024,Closed
10682,3276,79112,8.38,Mortgage,12,12/13/2021,Closed
10683,15086,848211,20.85,Education,36,2/6/2025,Active
10684,11655,1999825,19.49,Mortgage,36,11/23/2023,Defaulted
10685,16366,1223969,9.89,Business,12,6/17/2025,Defaulted
10686,7523,167795,16.65,Auto,60,11/11/2025,Closed
10687,15364,655198,19.14,Education,48,9/11/2025,Active
10688,3465,644538,20.3,Business,12,3/31/2022,Closed
10689,16646,1901757,11.93,Education,60,11/9/2025,Closed
10690,13176,537542,8.91,Mortgage,36,4/26/2025,Active
10691,14375,787683,14.13,Business,24,12/20/2022,Active
10692,485,1018945,20.44,Auto,36,7/31/2023,Active
10693,14728,382087,16.96,Mortgage,36,8/29/2025,Active
10694,5142,212805,7.5,Auto,24,6/9/2025,Active
10695,1562,1570876,12.88,Education,60,1/24/2023,Active
10696,5464,39121,10.67,Mortgage,24,7/1/2022,Active
10697,10125,622919,5.02,Personal,60,12/31/2024,Active
10698,703,238522,10.46,Education,24,4/14/2025,Active
10699,11738,1488540,14.05,Business,24,2/11/2023,Active
10700,1352,1126305,15.92,Mortgage,60,10/20/2024,Active
10701,8787,1549821,13.87,Auto,60,9/6/2023,Active
10702,10742,496750,5.16,Education,6,8/9/2025,Closed
10703,14263,1587649,9.39,Education,60,6/27/2023,Active
10704,13752,300437,16.41,Business,12,8/21/2023,Closed
10705,4603,1134087,13.26,Education,60,6/29/2022,Active
10706,13927,1555397,6.37,Mortgage,6,6/6/2024,Closed
10707,2239,1960779,11.08,Auto,48,9/17/2023,Active
10708,5957,1158143,13.56,Business,12,12/31/2021,Active
10709,6357,405756,14.78,Auto,12,3/29/2022,Active
10710,17909,500156,9.98,Personal,24,4/2/2022,Active
10711,2755,547943,10.5,Auto,48,2/8/2022,Active
10712,15916,1297299,6.21,Personal,60,3/31/2024,Closed
10713,15906,1174659,16.63,Education,48,11/5/2023,Active
10714,11960,307093,19.87,Personal,36,3/19/2022,Active
10715,7386,1559573,17.96,Auto,24,1/16/2023,Active
10716,9432,63542,15.63,Mortgage,12,10/30/2025,Closed
10717,3486,1441590,8.81,Education,60,2/14/2024,Active
10718,13869,1690656,21.05,Education,36,4/29/2022,Active
10719,2092,1413328,10.94,Education,6,5/20/2022,Closed
10720,2061,1506448,15.43,Auto,24,11/13/2025,Defaulted
10721,740,1339208,21.32,Auto,24,6/15/2022,Active
10722,17518,582308,12.6,Business,60,7/8/2023,Active
10723,5525,837427,12.34,Business,48,4/23/2023,Closed
10724,17261,358538,10.4,Auto,36,1/1/2022,Closed
10725,3568,1538868,11.02,Personal,12,11/30/2023,Active
10726,3259,140514,15.97,Education,60,6/15/2022,Closed
10727,16552,1351223,17.25,Education,6,9/15/2023,Defaulted
10728,16747,32956,8.71,Auto,36,11/12/2023,Active
10729,17189,30303,19.02,Personal,36,4/2/2025,Active
10730,13488,1407403,21.21,Personal,36,12/20/2022,Defaulted
10731,15888,250100,12.71,Business,12,9/15/2024,Closed
10732,15238,998987,13.77,Mortgage,48,2/10/2022,Active
10733,7111,1238611,11.21,Personal,24,4/28/2023,Active
10734,2486,907264,9.14,Education,60,4/12/2024,Active
10735,6250,1245005,15.91,Personal,24,11/12/2025,Active
10736,6179,1041699,18.68,Education,6,9/18/2024,Active
10737,11433,624404,16.43,Mortgage,6,5/24/2025,Closed
10738,5021,1554506,12.04,Business,48,6/27/2025,Active
10739,4810,1460748,17,Education,6,7/25/2025,Active
10740,7017,891542,9.93,Mortgage,12,5/28/2023,Active
10741,3612,1197525,6.49,Personal,12,10/6/2025,Closed
10742,700,1479977,10.75,Mortgage,6,9/28/2025,Active
10743,1346,945673,11.43,Education,48,6/4/2025,Closed
10744,12269,272037,15.63,Mortgage,48,2/28/2025,Active
10745,1742,215111,20.2,Personal,6,9/30/2025,Active
10746,3561,481114,9.05,Education,60,7/27/2023,Closed
10747,14394,1213435,16.75,Business,36,11/18/2023,Closed
10748,17514,356975,16.11,Personal,48,1/17/2024,Defaulted
10749,11289,1653274,6.92,Personal,60,3/25/2023,Active
10750,9139,91723,8.66,Mortgage,36,4/2/2024,Closed
10751,11372,1331127,11.92,Auto,6,4/25/2025,Closed
10752,11965,1179942,12.93,Education,48,12/15/2023,Closed
10753,14387,652687,13.42,Education,36,11/17/2022,Active
10754,11259,783294,11.03,Personal,60,4/22/2025,Active
10755,12871,1726466,17.29,Auto,60,10/8/2025,Defaulted
10756,11190,146100,9.75,Business,6,1/24/2025,Active
10757,11239,449962,16.89,Education,24,11/30/2025,Active
10758,17784,665441,15.18,Personal,36,8/1/2024,Closed
10759,12241,644757,14.11,Mortgage,48,6/16/2023,Closed
10760,11050,1651903,20.06,Personal,6,9/30/2023,Closed
10761,15558,287764,12.28,Mortgage,36,4/11/2023,Active
10762,14899,1960156,5.23,Mortgage,60,5/16/2024,Active
10763,12434,1993759,13.2,Business,36,6/19/2024,Active
10764,1417,26642,13.7,Mortgage,60,6/27/2024,Active
10765,1838,1497117,17.07,Mortgage,60,11/17/2022,Active
10766,10422,1466266,7.88,Mortgage,60,7/10/2023,Active
10767,4894,1274387,16.7,Mortgage,48,1/9/2022,Closed
10768,13148,19772,9.96,Mortgage,12,8/3/2022,Defaulted
10769,8420,891661,13.4,Mortgage,48,12/12/2023,Closed
10770,4585,37913,17.85,Mortgage,48,8/13/2024,Active
10771,5164,885416,8.64,Mortgage,36,12/23/2021,Active
10772,16425,950610,13.98,Auto,6,7/21/2023,Defaulted
10773,12506,1658343,16.54,Mortgage,6,10/14/2025,Active
10774,11643,253721,11.11,Business,24,3/14/2024,Defaulted
10775,11285,450899,12.84,Education,12,5/28/2022,Active
10776,3544,812849,19.65,Education,6,9/18/2025,Active
10777,5854,1461364,16.17,Personal,12,11/29/2025,Active
10778,2106,553909,11.9,Business,48,11/12/2025,Active
10779,10694,1632923,12.82,Education,24,12/20/2024,Closed
10780,17878,468176,21.14,Business,24,2/25/2025,Active
10781,8183,1860882,10.81,Auto,24,7/12/2025,Active
10782,12107,1618283,11.33,Personal,12,1/15/2023,Active
10783,8595,903671,8.04,Mortgage,48,3/4/2023,Closed
10784,1227,1916808,8.79,Mortgage,36,2/2/2022,Closed
10785,992,426068,7.63,Mortgage,60,9/2/2022,Active
10786,10877,256728,20.63,Personal,36,5/12/2024,Active
10787,798,871860,11.61,Mortgage,36,1/18/2024,Closed
10788,17489,1732865,13.16,Mortgage,12,5/21/2023,Active
10789,13713,860863,20.36,Personal,36,7/20/2025,Defaulted
10790,8599,1169851,10.33,Mortgage,48,7/17/2023,Closed
10791,1764,1123443,15.84,Auto,24,4/10/2022,Active
10792,11604,662954,15.08,Mortgage,36,11/4/2022,Active
10793,10969,902557,15.23,Personal,6,11/16/2025,Closed
10794,124,1200783,15.09,Auto,60,12/18/2024,Active
10795,16681,762555,9.23,Personal,60,7/5/2023,Active
10796,7493,192127,8.4,Mortgage,60,5/24/2022,Active
10797,15425,1693969,15.63,Mortgage,60,4/22/2024,Active
10798,3038,1629413,14.63,Personal,6,3/1/2023,Closed
10799,13346,756183,8.16,Mortgage,24,6/3/2022,Closed
10800,1710,566230,12.77,Auto,12,11/15/2024,Active
10801,1564,832362,8.98,Education,6,11/28/2022,Active
10802,12154,1859641,9.81,Business,12,3/17/2024,Active
10803,3016,1685844,20.27,Mortgage,6,7/12/2023,Active
10804,3318,325563,7.18,Auto,36,3/18/2022,Active
10805,1875,621534,12.55,Education,6,11/25/2024,Active
10806,2360,1513232,6.97,Auto,24,10/19/2022,Active
10807,9782,196135,17.91,Personal,12,8/2/2023,Defaulted
10808,8858,1877741,15.25,Personal,12,5/14/2025,Active
10809,10333,109412,12.46,Mortgage,36,4/1/2024,Closed
10810,5509,1487705,12.84,Business,6,10/22/2023,Defaulted
10811,16039,220767,6.88,Auto,48,8/21/2024,Defaulted
10812,5057,1241969,10.39,Auto,12,5/1/2025,Active
10813,5137,553204,5.62,Business,12,7/29/2023,Defaulted
10814,15627,802399,7.23,Education,36,11/26/2024,Closed
10815,13783,1143128,9.54,Mortgage,48,7/3/2025,Active
10816,9833,1964639,18.99,Auto,24,7/10/2022,Active
10817,11041,1599072,13.11,Education,60,2/1/2024,Active
10818,7200,1079228,19.15,Auto,36,9/14/2022,Active
10819,2436,1224636,6.93,Personal,6,1/8/2022,Active
10820,1622,90799,19.32,Auto,48,1/19/2024,Active
10821,9719,1856920,17.2,Personal,12,9/13/2023,Active
10822,9544,1226108,16.03,Education,12,11/3/2023,Active
10823,4623,369936,15.67,Business,6,3/9/2023,Active
10824,4819,340541,11.45,Auto,6,3/1/2024,Active
10825,8656,771354,20.77,Business,12,5/22/2023,Closed
10826,16255,17957,5.1,Personal,36,8/26/2022,Active
10827,7290,457287,14.56,Education,48,10/7/2023,Closed
10828,11258,910743,10.67,Education,12,1/19/2024,Active
10829,15994,555655,13.86,Auto,12,12/1/2025,Active
10830,7416,1591377,5.41,Education,60,11/21/2025,Active
10831,5147,1179648,13.57,Business,60,3/24/2022,Active
10832,12555,282208,17.56,Mortgage,24,12/5/2021,Active
10833,3277,467512,13.73,Business,60,3/30/2025,Active
10834,7283,1290083,21.05,Business,6,3/28/2022,Active
10835,12431,956196,20.97,Business,48,1/26/2023,Closed
10836,9247,1942896,13.66,Mortgage,12,1/13/2025,Active
10837,12587,974435,9.05,Business,36,1/26/2025,Active
10838,10973,600034,21.37,Business,6,4/30/2025,Active
10839,17966,642428,19.32,Auto,48,6/22/2025,Active
10840,10979,1157953,12.98,Education,60,3/17/2025,Active
10841,9284,1831738,17.56,Business,36,9/11/2025,Active
10842,4799,1359059,9.55,Personal,12,3/24/2022,Active
10843,245,1255162,15.56,Personal,6,1/14/2024,Active
10844,5653,1605258,10.77,Business,6,10/17/2022,Active
10845,4716,1209488,12.27,Personal,12,4/22/2025,Active
10846,2502,1169494,12.9,Personal,24,8/11/2022,Active
10847,2948,748622,18.87,Personal,60,7/31/2025,Active
10848,11133,822062,19.59,Education,48,4/5/2025,Active
10849,2727,907035,7.49,Auto,12,7/8/2024,Active
10850,17974,1827688,19.62,Mortgage,24,8/11/2024,Active
10851,11863,397555,16.44,Mortgage,60,3/13/2024,Active
10852,16630,829501,5.46,Business,12,5/30/2024,Active
10853,11275,720014,19.59,Auto,12,7/30/2024,Active
10854,7083,1239911,20.08,Mortgage,12,10/24/2022,Active
10855,5885,597700,13.86,Mortgage,24,8/9/2023,Active
10856,1383,420565,9.59,Personal,36,11/24/2022,Active
10857,4456,693854,9.1,Auto,48,10/2/2023,Closed
10858,2137,992015,13.83,Mortgage,6,2/14/2023,Active
10859,5996,404158,9.15,Education,12,9/16/2025,Active
10860,7279,492713,16.05,Auto,60,1/28/2023,Active
10861,5872,128797,16.07,Business,36,10/19/2023,Active
10862,17181,1644377,16.81,Personal,60,4/19/2024,Active
10863,8255,533324,7.71,Business,48,1/23/2022,Active
10864,4176,897580,8.1,Business,48,11/28/2025,Active
10865,7051,430419,7.62,Business,60,2/3/2022,Active
10866,5876,551290,16.86,Personal,12,3/20/2025,Closed
10867,10241,852756,13.27,Education,12,2/27/2024,Active
10868,4501,1284327,19.09,Personal,12,6/22/2023,Active
10869,10768,1082862,15.38,Education,36,9/17/2023,Active
10870,10261,1778394,8.23,Mortgage,36,10/19/2025,Active
10871,9309,1777301,12.32,Education,60,12/30/2023,Active
10872,16565,1418479,13.66,Education,36,9/15/2024,Active
10873,786,261062,9.31,Business,60,8/19/2023,Active
10874,9687,1112756,19.82,Auto,6,3/10/2024,Closed
10875,14288,93745,5.77,Auto,36,11/27/2022,Active
10876,4761,1913125,16.71,Personal,6,8/4/2025,Active
10877,12114,82424,17.1,Business,24,11/26/2023,Active
10878,4507,1815692,5.15,Personal,24,2/6/2023,Active
10879,678,729496,6.58,Mortgage,36,12/1/2023,Closed
10880,11335,630366,9.55,Mortgage,60,7/3/2024,Defaulted
10881,7044,358627,6.95,Education,48,11/23/2022,Active
10882,6288,295453,17.83,Auto,48,9/1/2023,Active
10883,13850,1554089,18.12,Auto,6,12/15/2021,Active
10884,1911,417149,17.3,Mortgage,24,10/26/2023,Active
10885,4066,402394,16.21,Education,12,7/18/2023,Active
10886,9849,618066,20.34,Mortgage,60,8/14/2022,Active
10887,8678,278750,20.68,Personal,6,10/19/2025,Active
10888,17217,1097779,13.98,Auto,24,3/30/2024,Closed
10889,10477,1823192,13.82,Business,60,10/12/2025,Active
10890,17445,1504431,5.01,Auto,60,1/25/2025,Closed
10891,4418,1931763,12.71,Personal,12,8/24/2023,Closed
10892,13655,554590,21.52,Personal,24,10/3/2024,Active
10893,17763,1240514,15.84,Mortgage,12,7/17/2022,Active
10894,5186,1354724,11.99,Mortgage,48,8/6/2025,Defaulted
10895,13390,1393073,17.98,Auto,60,9/6/2025,Closed
10896,17632,1646138,11.78,Personal,24,8/13/2022,Active
10897,5430,376242,9.07,Business,12,6/15/2022,Closed
10898,14396,1735845,15.69,Personal,60,10/27/2022,Active
10899,7049,375445,12.54,Mortgage,24,5/4/2025,Active
10900,11174,1604623,7.97,Mortgage,48,1/31/2023,Active
10901,13978,1121812,15.96,Mortgage,48,8/13/2024,Closed
10902,13186,1415551,10.48,Mortgage,48,1/7/2025,Active
10903,13110,520429,18.88,Personal,6,7/31/2024,Closed
10904,9506,274795,7.92,Education,24,10/7/2023,Active
10905,11106,298299,14.92,Auto,48,10/6/2022,Closed
10906,11612,1513274,7.89,Mortgage,48,9/26/2022,Active
10907,16432,1495772,19.07,Personal,48,7/30/2025,Active
10908,10699,1420893,18.99,Education,36,1/17/2024,Active
10909,6393,609879,21.93,Business,48,6/14/2025,Active
10910,562,669943,5.67,Business,24,2/5/2022,Active
10911,7549,1682819,10.42,Personal,48,10/12/2023,Closed
10912,1234,1442907,15.45,Mortgage,60,7/27/2025,Active
10913,14969,954186,17.27,Business,48,11/23/2024,Defaulted
10914,1586,1834921,19.58,Mortgage,12,11/26/2025,Active
10915,9963,310479,6.25,Mortgage,24,7/15/2022,Active
10916,7226,921206,7.52,Mortgage,24,10/1/2022,Active
10917,17574,1452441,9.52,Education,24,11/25/2022,Active
10918,14850,682313,10.84,Business,12,1/17/2022,Active
10919,5290,771457,18.25,Personal,6,10/6/2023,Active
10920,2671,96594,10.46,Personal,24,5/6/2024,Active
10921,16541,1339237,19.34,Mortgage,36,5/16/2024,Closed
10922,13196,1995742,10.17,Mortgage,60,11/17/2024,Active
10923,3485,533669,9.44,Auto,12,1/30/2024,Closed
10924,11445,1895269,15.71,Business,60,2/24/2024,Active
10925,10493,1132527,11.45,Mortgage,60,11/30/2024,Closed
10926,9707,1413952,17.67,Business,36,6/29/2025,Active
10927,2571,1191095,9.27,Auto,48,10/4/2025,Active
10928,4837,908637,10.64,Education,24,5/25/2025,Closed
10929,4466,1535317,10.96,Auto,12,6/30/2022,Closed
10930,4636,1728090,5.53,Auto,36,7/27/2024,Active
10931,7992,532067,14.63,Education,24,6/3/2022,Active
10932,8755,580198,19.42,Auto,60,12/8/2022,Defaulted
10933,11939,932709,12,Personal,6,11/15/2025,Defaulted
10934,8403,1249807,18.68,Education,6,11/20/2023,Active
10935,4644,43654,6.25,Personal,60,1/12/2024,Active
10936,3269,1416724,16.37,Business,24,7/28/2024,Active
10937,14927,67732,7.73,Education,6,12/4/2022,Active
10938,15211,1153832,11.66,Auto,12,12/30/2023,Closed
10939,2309,1271395,6.22,Business,24,2/28/2023,Active
10940,7048,1149085,13.7,Personal,6,1/20/2025,Closed
10941,11704,14286,16.41,Auto,36,6/30/2022,Active
10942,5206,948222,6.44,Business,24,10/10/2024,Closed
10943,10069,1345534,13.43,Auto,48,10/9/2022,Active
10944,16518,193975,11.75,Personal,12,5/20/2024,Closed
10945,17246,394008,16.55,Mortgage,24,3/31/2025,Closed
10946,5381,554722,8.8,Mortgage,24,2/4/2023,Closed
10947,14183,409823,9.47,Business,36,11/12/2025,Active
10948,15086,1242702,6.46,Business,60,3/14/2023,Active
10949,2812,1780634,12.45,Education,60,4/22/2023,Active
10950,705,545904,6.44,Business,24,4/25/2025,Defaulted
10951,13526,1448823,16.6,Education,24,6/21/2022,Active
10952,1938,1946175,15.55,Personal,6,11/29/2022,Active
10953,3453,1379333,15.26,Auto,12,9/25/2023,Closed
10954,5198,697638,15.13,Mortgage,12,5/27/2022,Active
10955,8846,710630,7.59,Personal,48,1/31/2025,Closed
10956,2151,248567,5.99,Auto,12,4/25/2022,Defaulted
10957,14868,609066,8.5,Auto,12,11/21/2025,Active
10958,2412,1503287,6.36,Personal,48,1/31/2025,Active
10959,8256,133605,10.22,Mortgage,12,12/18/2022,Active
10960,15628,553548,5.08,Auto,36,1/20/2023,Active
10961,11482,403707,11.98,Auto,24,2/18/2025,Defaulted
10962,14284,1334911,8.49,Education,24,10/2/2025,Active
10963,6628,701689,9.89,Auto,60,2/25/2025,Active
10964,6604,845760,9.58,Auto,6,6/6/2023,Active
10965,4764,422177,15.09,Auto,6,10/25/2022,Closed
10966,26,231734,17.72,Education,36,7/25/2023,Active
10967,7776,1015221,16.76,Auto,24,10/14/2022,Active
10968,463,1784259,17.65,Business,36,3/28/2024,Active
10969,7121,1097929,12.42,Personal,60,8/24/2023,Active
10970,17489,316275,21.28,Auto,48,4/26/2022,Active
10971,10846,1508510,17.72,Education,60,9/17/2022,Active
10972,4415,1216399,5.38,Mortgage,48,8/18/2023,Closed
10973,7750,925893,15.67,Personal,36,9/7/2022,Active
10974,17085,1236291,18.73,Business,36,12/12/2024,Closed
10975,7910,1991967,16.72,Auto,12,3/23/2022,Closed
10976,6565,646044,19.09,Education,60,3/31/2024,Active
10977,8911,1763498,13.63,Personal,36,5/4/2023,Active
10978,17770,1478822,20.28,Education,24,9/17/2025,Closed
10979,9349,831102,18.67,Business,6,8/6/2025,Active
10980,4615,1259668,6.23,Business,60,9/1/2024,Defaulted
10981,11335,633025,8.21,Business,24,10/26/2022,Active
10982,1440,78480,20.79,Personal,12,1/7/2024,Closed
10983,12568,1769616,11.42,Auto,12,10/15/2025,Active
10984,16507,155518,10.05,Auto,48,11/20/2022,Active
10985,7328,1642897,14.12,Mortgage,24,7/4/2024,Active
10986,4395,204456,8.77,Education,36,12/23/2023,Active
10987,276,1585932,13.6,Business,24,4/1/2025,Closed
10988,7690,610597,20.05,Auto,24,5/9/2023,Active
10989,2691,228991,7.27,Personal,6,8/2/2024,Closed
10990,5411,974853,20.04,Business,60,2/3/2023,Closed
10991,1380,684785,15.83,Auto,24,12/5/2023,Active
10992,11626,91790,14.83,Business,36,6/16/2025,Active
10993,5628,1980242,19,Personal,24,7/22/2023,Active
10994,774,1981655,6.13,Personal,24,6/18/2022,Closed
10995,17435,1028395,19.87,Business,60,10/2/2022,Active
10996,1335,1997758,16.77,Personal,60,6/27/2022,Active
10997,1104,1878035,15.94,Auto,12,7/2/2023,Active
10998,9779,1620517,7.63,Auto,12,1/3/2023,Active
10999,4706,1927636,15.64,Personal,12,12/26/2021,Closed
11000,8141,1418678,6.33,Education,48,3/26/2024,Defaulted
11001,7856,1848510,21.33,Auto,24,10/23/2025,Active
11002,9544,1659093,15.25,Education,12,2/28/2022,Active
11003,33,1242063,19.3,Education,6,11/4/2023,Closed
11004,4098,1695058,13.56,Personal,36,7/28/2024,Closed
11005,14340,325190,17.45,Personal,36,5/27/2024,Closed
11006,13431,270325,16.97,Business,36,5/8/2024,Active
11007,4057,1015409,19.68,Business,6,9/24/2023,Active
11008,15144,277200,7.57,Auto,24,9/7/2022,Active
11009,568,1879795,9.07,Auto,12,11/29/2022,Closed
11010,9479,1192781,12.44,Auto,6,5/17/2023,Active
11011,14300,1266235,11.81,Business,60,3/18/2023,Closed
11012,5395,783925,11.65,Auto,12,10/20/2025,Closed
11013,9949,11514,8.91,Education,36,5/29/2024,Active
11014,10125,913699,18.54,Mortgage,24,10/12/2025,Closed
11015,6879,405365,17.01,Auto,48,8/21/2025,Active
11016,13155,1345278,16.26,Auto,48,1/13/2023,Active
11017,12201,904160,18.53,Business,48,12/16/2024,Active
11018,14479,1232509,15.19,Education,36,11/1/2022,Active
11019,4290,484053,6.46,Auto,12,7/7/2022,Active
11020,3871,308895,12.32,Auto,6,1/3/2025,Active
11021,16887,971252,9.3,Personal,60,12/26/2022,Closed
11022,9912,561897,19.77,Personal,12,5/30/2022,Active
11023,5743,1473053,9.87,Auto,36,9/13/2024,Active
11024,4919,1483905,14.58,Mortgage,24,12/24/2021,Active
11025,1490,1534456,5.96,Auto,24,3/6/2023,Active
11026,3028,1354648,7.95,Business,36,12/1/2025,Closed
11027,3340,1346680,6.98,Education,60,1/25/2024,Active
11028,8924,1993718,10.4,Auto,6,1/21/2022,Active
11029,15687,808980,20.16,Personal,48,3/14/2023,Active
11030,15689,1110842,8.89,Auto,36,10/29/2024,Closed
11031,17374,1440299,21.69,Education,36,11/25/2023,Active
11032,3195,233114,14.65,Mortgage,6,6/10/2023,Active
11033,11081,1007222,21.06,Auto,60,6/12/2022,Active
11034,8531,843937,14.88,Auto,12,10/20/2022,Closed
11035,11616,599223,16.9,Auto,36,5/1/2024,Active
11036,16953,706821,8.46,Personal,24,7/10/2024,Active
11037,7817,714603,7.28,Business,6,6/5/2023,Active
11038,12702,651529,15.43,Business,48,3/9/2023,Closed
11039,13331,157239,11.48,Mortgage,60,2/1/2023,Active
11040,12133,1832359,7.79,Business,12,10/12/2024,Closed
11041,6787,1089007,8.56,Mortgage,48,1/7/2023,Active
11042,16512,1172938,11.53,Auto,36,8/25/2022,Closed
11043,8653,95604,13.65,Business,24,10/20/2023,Active
11044,4553,589187,11.95,Business,48,4/25/2024,Closed
11045,9726,348426,16.61,Business,60,6/22/2023,Closed
11046,9981,477342,5.3,Mortgage,12,11/24/2022,Active
11047,8413,1448273,12.23,Auto,12,9/15/2023,Closed
11048,14087,807932,13.03,Business,48,11/20/2023,Active
11049,2304,712309,19.16,Auto,36,2/5/2023,Defaulted
11050,713,552961,11.97,Education,48,9/12/2025,Active
11051,17427,1302804,8.71,Personal,48,7/2/2025,Active
11052,5892,1587081,14.97,Education,6,7/1/2024,Closed
11053,1578,1939440,19.37,Mortgage,48,10/11/2025,Defaulted
11054,1640,1486935,12.36,Mortgage,6,3/27/2022,Active
11055,8897,64563,17,Education,36,4/12/2025,Active
11056,7027,485856,15.21,Education,48,1/23/2024,Active
11057,7839,363093,11.03,Auto,6,8/1/2024,Active
11058,17524,1090597,14.06,Education,6,6/15/2023,Active
11059,13098,1865083,11.99,Auto,12,9/17/2023,Active
11060,8691,823661,17.6,Education,12,6/15/2024,Defaulted
11061,11034,87571,17.65,Personal,6,2/25/2024,Active
11062,1627,835582,20.85,Mortgage,6,8/1/2023,Active
11063,17881,1466246,6.54,Business,12,3/23/2025,Defaulted
11064,16166,887716,19.71,Mortgage,60,6/6/2023,Defaulted
11065,16566,1453405,18.98,Education,24,12/18/2022,Active
11066,15936,153601,5.83,Education,24,3/31/2022,Closed
11067,15629,455072,15.1,Business,24,8/15/2024,Active
11068,6481,481941,21.74,Personal,6,6/27/2024,Active
11069,16487,225280,15.55,Business,36,10/14/2024,Active
11070,7473,1807239,9.5,Business,60,10/17/2022,Defaulted
11071,7924,260143,7.99,Mortgage,12,11/20/2022,Closed
11072,13027,1049323,5.34,Personal,6,2/25/2022,Active
11073,1332,1374140,8.04,Auto,60,11/9/2024,Defaulted
11074,5218,375902,10.34,Auto,48,7/16/2022,Defaulted
11075,4289,357118,12.24,Auto,24,10/30/2023,Defaulted
11076,15450,359337,17.21,Business,60,8/5/2023,Active
11077,212,1069371,19.73,Business,12,10/27/2025,Active
11078,1024,180858,7.7,Business,24,3/31/2024,Defaulted
11079,4725,1923564,21.13,Auto,24,3/21/2023,Active
11080,16464,1527919,11.77,Auto,6,3/26/2024,Active
11081,3180,411133,13.73,Mortgage,36,8/26/2024,Closed
11082,13480,425242,9.07,Auto,60,5/31/2022,Active
11083,13579,1939712,20.88,Mortgage,24,5/25/2024,Defaulted
11084,14351,1863288,13.4,Auto,48,9/27/2025,Active
11085,4362,276157,12.81,Education,24,7/24/2024,Closed
